recID,Citation_Difference,Legacy_Count,Labs_Count
1616416,9.0,16,25
640459,9.0,72,81
683526,9.0,43,52
331716,9.0,7,16
1088820,9.0,37,46
181390,9.0,18,27
778248,9.0,134,143
1180147,9.0,40,49
74902,9.0,1,10
564843,9.0,300,309
89207,9.0,4366,4375
1206610,9.0,531,540
621398,9.0,418,427
789598,9.0,38,47
633683,9.0,6,15
846536,9.0,213,222
651654,9.0,911,920
1114754,9.0,162,171
696663,9.0,9,18
644316,9.0,174,183
816668,9.0,307,316
1083575,9.0,3,12
147887,9.0,81,90
1121877,9.0,89,98
158483,9.0,225,234
147018,9.0,55,64
698723,9.0,2,11
788192,9.0,1,10
204493,9.0,22,31
539475,9.0,7,16
621748,9.0,617,626
613462,9.0,767,776
585962,9.0,12,21
1389887,9.0,70,79
803683,9.0,413,422
1243185,9.0,5,14
724772,9.0,57,66
1243987,9.0,3,12
701526,9.0,110,119
1202182,9.0,6,15
749835,9.0,106,115
265756,9.0,6,15
55913,9.0,3,12
1198478,9.0,33,42
701122,9.0,119,128
396479,9.0,22,31
1235978,9.0,77,86
786531,9.0,16,25
526179,9.0,7,16
855212,9.0,1060,1069
746042,9.0,131,140
247106,9.0,192,201
53108,9.0,63,72
855299,9.0,421,430
870779,9.0,53,62
888893,9.0,153,162
694047,9.0,126,135
665510,9.0,8,17
583682,9.0,148,157
560471,9.0,6,15
355925,9.0,81,90
1191899,9.0,492,501
871496,9.0,317,326
850309,8.0,13,21
269871,8.0,78,86
1127539,8.0,1,9
226788,8.0,162,170
1298029,8.0,359,367
866888,8.0,24,32
871540,8.0,181,189
11883,8.0,4599,4607
852966,8.0,221,229
692606,8.0,173,181
589478,8.0,3094,3102
781607,8.0,15,23
940349,8.0,102,110
586785,8.0,231,239
799191,8.0,7,15
62726,8.0,19,27
73741,8.0,21,29
1112883,8.0,34,42
1338377,8.0,2,10
1112287,8.0,276,284
781041,8.0,125,133
1121560,8.0,30,38
61330,8.0,1,9
820648,8.0,8,16
721978,8.0,1,9
875856,8.0,250,258
698139,8.0,93,101
856286,8.0,43,51
592256,8.0,12,20
851426,8.0,25,33
852058,8.0,12,20
533138,8.0,26,34
849580,8.0,131,139
537591,8.0,22,30
182239,8.0,14,22
251040,8.0,6,14
728418,8.0,4,12
303851,8.0,59,67
849213,8.0,58,66
1120545,8.0,26,34
68615,8.0,31,39
805958,8.0,31,39
534486,8.0,3006,3014
592184,8.0,4,12
858056,8.0,110,118
1251543,8.0,76,84
925264,8.0,25,33
394513,8.0,1248,1256
1250443,8.0,1,9
601126,8.0,20,28
925883,8.0,44,52
1197772,8.0,13,21
113122,8.0,22,30
385328,8.0,2,10
382687,8.0,742,750
382267,8.0,10,18
556294,8.0,125,133
661031,8.0,2472,2480
786828,8.0,239,247
925261,8.0,39,47
745778,8.0,82,90
793195,8.0,15,23
1193994,8.0,34,42
1388844,8.0,5,13
471364,8.0,82,90
919746,8.0,7,15
81176,8.0,1067,1075
1260667,8.0,47,55
1260681,8.0,76,84
1082727,8.0,8,16
366412,8.0,17,25
555481,8.0,1107,1115
568044,8.0,5,13
838502,8.0,330,338
633466,8.0,80,88
557418,8.0,42,50
837790,8.0,27,35
814377,8.0,71,79
35053,8.0,399,407
754793,8.0,358,366
617715,8.0,18,26
128184,8.0,17,25
814088,8.0,818,826
1231945,8.0,350,358
1234514,8.0,7,15
833863,8.0,93,101
825971,8.0,245,253
617484,8.0,28,36
836025,8.0,91,99
1236933,8.0,3,11
902309,8.0,169,177
1091163,8.0,4,12
582651,8.0,8,16
557791,8.0,55,63
1230214,8.0,467,475
635598,8.0,126,134
756577,8.0,12,20
557553,8.0,8,16
751916,8.0,11,19
925283,8.0,28,36
756848,8.0,128,136
616649,8.0,43,51
500112,8.0,1181,1189
123350,8.0,34,42
505726,8.0,48,56
1282224,8.0,7,15
883771,8.0,274,282
164832,8.0,21,29
1283046,8.0,41,49
844466,8.0,173,181
1425603,8.0,276,284
795832,8.0,397,405
605620,8.0,24,32
882996,8.0,528,536
1088231,8.0,848,856
335887,8.0,2,10
