recID,Citation_Difference,Legacy_Count,Labs_Count
1435297,-10.0,12,2
690538,-10.0,18,8
212807,-10.0,24,14
785578,-10.0,1977,1967
711559,-10.0,15,5
541229,-10.0,13,3
859282,-10.0,78,68
560785,-10.0,17,7
913415,-10.0,1398,1388
541364,-10.0,1689,1679
1217904,-10.0,23,13
250637,-10.0,13,3
83736,-10.0,1802,1792
945118,-10.0,29,19
315512,-10.0,31,21
582124,-10.0,173,163
132969,-10.0,226,216
12289,-10.0,1675,1665
657509,-10.0,30,20
466853,-10.0,12,2
1601346,-10.0,12,2
680584,-10.0,13,3
655482,-10.0,21,11
48760,-10.0,970,960
24990,-10.0,1184,1174
584601,-10.0,11,1
1262972,-10.0,30,20
277755,-10.0,118,108
1384873,-10.0,23,13
1372579,-10.0,32,22
48323,-10.0,307,297
731416,-10.0,374,364
1362181,-10.0,134,124
521930,-10.0,18,8
592777,-10.0,11,1
963506,-10.0,17,7
721280,-10.0,14,4
751067,-10.0,587,577
13732,-10.0,1107,1097
684460,-10.0,65,55
1206301,-10.0,47,37
185061,-10.0,21,11
221340,-10.0,41,31
1188579,-10.0,20,10
1435199,-10.0,33,23
1185301,-10.0,115,105
55131,-10.0,654,644
123995,-10.0,3011,3001
813333,-10.0,18,8
282847,-10.0,46,36
628081,-10.0,15,5
790807,-10.0,11,1
634578,-10.0,17,7
207309,-10.0,13,3
882509,-10.0,13,3
264115,-10.0,164,154
890320,-10.0,53,43
288978,-10.0,17,7
335936,-10.0,96,86
412710,-10.0,93,83
761675,-10.0,64,54
142325,-10.0,743,733
891081,-10.0,11,1
891136,-10.0,12,2
891100,-10.0,14,4
779193,-10.0,157,147
709951,-10.0,13,3
891101,-10.0,11,1
60999,-10.0,5576,5566
487596,-10.0,106,96
1435436,-10.0,44,34
768051,-10.0,16,6
8638,-10.0,1166,1156
668851,-10.0,12,2
860632,-10.0,42,32
841416,-10.0,96,86
1620084,-10.0,174,164
877992,-10.0,30,20
856277,-10.0,36,26
1341289,-9.0,146,137
1432123,-9.0,32,23
853989,-9.0,23,14
880855,-9.0,361,352
1204526,-9.0,71,62
198200,-9.0,84,75
152341,-9.0,953,944
42610,-9.0,115,106
620117,-9.0,58,49
24567,-9.0,101,92
586566,-9.0,11,2
817908,-9.0,31,22
708319,-9.0,11,2
1269703,-9.0,84,75
873524,-9.0,25,16
1202805,-9.0,53,44
365526,-9.0,12,3
395677,-9.0,14,5
230779,-9.0,543,534
155978,-9.0,94,85
1364715,-9.0,13,4
